"taxonid","kingdom_name","phylum_name","class_name","order_name","family_name","genus_name","scientific_name","taxonomic_authority","infra_rank","infra_name","population","category","main_common_name"
174322,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Limenitis","Limenitis populi","(Linnaeus, 1758)",NA,NA,NA,"LC","Poplar Admiral"
174323,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Hipparchia","Hipparchia fidia","(Linnaeus, 1767)",NA,NA,NA,"LC","Striped Grayling"
174325,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Pseudochazara","Pseudochazara anthelea","(Hübner, 1824)",NA,NA,NA,"LC","White-banded Grayling"
174326,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Kirinia","Kirinia climene","(Esper, 1783)",NA,NA,NA,"LC","Lesser Lattice Brown"
174327,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Aphantopus","Aphantopus hyperantus","(Linnaeus, 1758)",NA,NA,NA,"LC","Ringlet"
174328,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","PIERIDAE","Euchloe","Euchloe belemia","(Esper, 1800)",NA,NA,NA,"LC","Green-striped White"
174329,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","PIERIDAE","Euchloe","Euchloe ausonia","(Hübner, 1803)",NA,NA,NA,"LC","Eastern Dappled White"
174331,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Boloria","Boloria titania","(Esper, 1793)",NA,NA,NA,"NA","Titania’s Fritillary"
174332,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Speyeria","Speyeria aglaja","(Linnaeus, 1758)",NA,NA,NA,"LC","Dark Green Fritillary"
174333,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Tarucus","Tarucus theophrastus","(Fabricius, 1793)",NA,NA,NA,"LC","Common Tiger Blue"
174334,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Satyrium","Satyrium w-album","(Knoch, 1782)",NA,NA,NA,"LC","White-letter Hairstreak"
174336,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Hipparchia","Hipparchia syriaca","(Staudinger, 1871)",NA,NA,NA,"LC","Eastern Rock Grayling"
174337,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Lycaena","Lycaena virgaureae","(Linnaeus, 1758)",NA,NA,NA,"LC","Scarce Copper"
174338,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","PIERIDAE","Pontia","Pontia edusa","(Fabricius, 1777)",NA,NA,NA,"LC","Eastern Bath White"
174339,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","PIERIDAE","Anthocharis","Anthocharis damone","Boisduval, 1836",NA,NA,NA,"LC","Eastern Orange-tip"
174340,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","PIERIDAE","Colias","Colias caucasica","Staudinger, 1871",NA,NA,NA,"EN","Balkan Clouded Yellow"
174341,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","HESPERIIDAE","Thymelicus","Thymelicus lineola","(Ochsenheimer, 1808)",NA,NA,NA,"LC","Essex Skipper"
174343,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Melanargia","Melanargia larissa","(Geyer, 1828)",NA,NA,NA,"LC","Balkan Marbled White"
174344,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","HESPERIIDAE","Erynnis","Erynnis marloyi","(Boisduval, 1834)",NA,NA,NA,"LC","Inky Skipper"
174346,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Azanus","Azanus ubaldus","(Stoll in Cramer, 1782)",NA,NA,NA,"NA","Velvet-spotted Babul Blue"
174348,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Pseudophilotes","Pseudophilotes vicrama","(Moore, 1865)",NA,NA,NA,"LC","Eastern Baton Blue"
174349,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Callophrys","Callophrys rubi","(Linnaeus, 1758)",NA,NA,NA,"LC","Green Hairstreak"
174350,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","PIERIDAE","Euchloe","Euchloe tagis","(Hübner, 1804)",NA,NA,NA,"LC","Portuguese Dappled White"
174351,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","PAPILIONIDAE","Zerynthia","Zerynthia polyxena","(Denis &amp; Schiffermüller, 1775)",NA,NA,NA,"LC","Southern Festoon"
174352,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","PIERIDAE","Pontia","Pontia chloridice","(Hübner, 1813)",NA,NA,NA,"LC","Small Bath White"
174353,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","PIERIDAE","Pieris","Pieris rapae","(Linnaeus, 1758)",NA,NA,NA,"LC","Small White"
174354,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Callophrys","Callophrys avis","Chapman, 1909",NA,NA,NA,"LC","Chapman's Green Hairstreak"
174355,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Melitaea","Melitaea athalia","(Rottemburg, 1775)",NA,NA,NA,"LC","Heath Fritillary"
174356,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Plebejus","Plebejus idas","(Linnaeus, 1761)",NA,NA,NA,"LC","Idas Blue"
174357,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Favonius","Favonius quercus","(Linnaeus, 1758)",NA,NA,NA,"LC","Purple Hairstreak"
174358,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Plebejidea","Plebejidea loewii","(Zeller, 1847)",NA,NA,NA,"LC","Loew’s Blue"
174359,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Nymphalis","Nymphalis polychloros","(Linnaeus, 1758)",NA,NA,NA,"LC","Large Tortoiseshell"
174360,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Polyommatus","Polyommatus daphnis","(Denis &amp; Schiffermüller, 1775)",NA,NA,NA,"LC","Meleager’s Blue"
174361,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Freyeria","Freyeria trochylus","(Freyer, 1845)",NA,NA,NA,"LC","Grass Jewel"
174362,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Zizeeria","Zizeeria karsandra","(Moore, 1865)",NA,NA,NA,"LC","Indian Grass Blue"
174363,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Lasiommata","Lasiommata petropolitana","(Fabricius, 1787)",NA,NA,NA,"LC","Northern Wall Brown"
174364,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Minois","Minois dryas","(Scopoli, 1763)",NA,NA,NA,"NA","Dryad"
174365,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","PIERIDAE","Pontia","Pontia callidice","(Hübner, 1800)",NA,NA,NA,"LC","Peak White"
174367,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Lycaena","Lycaena thersamon","(Esper, 1784)",NA,NA,NA,"LC","Lesser Fiery Copper"
174368,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Kretania","Kretania eurypilus","(Freyer, 1851)",NA,NA,NA,"LC","Eastern Brown Argus"
174370,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Melanargia","Melanargia ines","(Hoffmannsegg, 1804)",NA,NA,NA,"LC","Spanish Marbled White"
174371,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","HESPERIIDAE","Carterocephalus","Carterocephalus palaemon","(Pallas, 1771)",NA,NA,NA,"NA","Chequered Skipper"
174373,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Satyrium","Satyrium ilicis","(Esper, 1779)",NA,NA,NA,"LC","Ilex Hairstreak"
174374,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","HESPERIIDAE","Borbo","Borbo borbonica","(Boisduval, 1833)",NA,NA,NA,"LC","Olive-haired Swift"
174375,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Pseudophilotes","Pseudophilotes bavius","(Eversmann, 1832)",NA,NA,NA,"LC","Bavius Blue"
174376,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Polyommatus","Polyommatus thersites","(Cantener, 1835)",NA,NA,NA,"LC","Chapman’s Blue"
174377,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","HESPERIIDAE","Pyrgus","Pyrgus serratulae","(Rambur, 1839)",NA,NA,NA,"LC","Olive Skipper"
174379,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Vanessa","Vanessa cardui","(Linnaeus, 1758)",NA,NA,NA,"LC","Painted Lady"
174381,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Eumedonia","Eumedonia eumedon","(Esper, 1780)",NA,NA,NA,"LC","Geranium Argus"
174384,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Fabriciana","Fabriciana niobe","(Linnaeus, 1758)",NA,NA,NA,"LC","Niobe Fritillary"
174385,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Hipparchia","Hipparchia pellucida","(Stauder, 1923)",NA,NA,NA,"LC","Eastern Grayling"
174386,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Issoria","Issoria lathonia","(Linnaeus, 1758)",NA,NA,NA,"LC","Queen of Spain Fritillary"
174388,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","HESPERIIDAE","Thymelicus","Thymelicus sylvestris","(Poda, 1761)",NA,NA,NA,"LC","Small Skipper"
174390,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Satyrium","Satyrium spini","(Dennis &amp; Schiffermüller, 1775)",NA,NA,NA,"LC","Blue-spot Hairstreak"
174393,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","HESPERIIDAE","Pyrgus","Pyrgus armoricanus","(Oberthür, 1910)",NA,NA,NA,"LC","Oberthür’s Grizzled Skipper"
174394,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Cupido","Cupido alcetas","(Hoffmannsegg, 1804)",NA,NA,NA,"LC","Provençal Short-tailed Blue"
174396,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Satyrium","Satyrium acaciae","(Fabricius, 1787)",NA,NA,NA,"LC","Sloe Hairstreak "
174397,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Maniola","Maniola megala","Oberthür, 1909",NA,NA,NA,"LC","Turkish Meadow Brown"
174398,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Tomares","Tomares nogelii","(Herrich-Schäffer, 1851)",NA,NA,NA,"LC","Nogel’s Hairstreak"
174399,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","PIERIDAE","Colias","Colias alfacariensis","Ribbe, 1905",NA,NA,NA,"LC","Berger’s Clouded Yellow"
174400,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","PIERIDAE","Euchloe","Euchloe charlonia","(Donzel, 1842)",NA,NA,NA,"LC","Greenish Black-tip"
174401,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Melitaea","Melitaea didyma","(Esper, 1779)",NA,NA,NA,"LC","Spotted Fritillary"
174403,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","HESPERIIDAE","Spialia","Spialia sertorius","(Hoffmannsegg, 1804)",NA,NA,NA,"LC","Red-underwing Skipper"
174404,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Polyommatus","Polyommatus damon","(Denis &amp; Schiffermüller, 1775)",NA,NA,NA,"LC","Damon Blue"
174405,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","PAPILIONIDAE","Iphiclides","Iphiclides podalirius","(Linnaeus, 1758)",NA,NA,NA,"LC","Scarce Swallowtail"
174406,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Brintesia","Brintesia circe","(Fabricius, 1775)",NA,NA,NA,"LC","Great Banded Grayling"
174407,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Melanargia","Melanargia russiae","(Esper, 1783)",NA,NA,NA,"LC","Esper’s Marbled White"
174408,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Libythea","Libythea celtis","(Laicharting, 1782)",NA,NA,NA,"LC","Nettle-tree Butterfly"
174409,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Erebia","Erebia ligea","(Linnaeus, 1758)",NA,NA,NA,"NA","Arran Brown"
174410,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Hyponephele","Hyponephele lupina","(Costa, 1836)",NA,NA,NA,"LC","Oriental Meadow Brown"
174411,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Satyrium","Satyrium pruni","(Linnaeus, 1758)",NA,NA,NA,"LC","Black Hairstreak"
174412,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","HESPERIIDAE","Thymelicus","Thymelicus acteon","(Rottemburg, 1775)",NA,NA,NA,"LC","Lulworth Skipper"
174413,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Satyrus","Satyrus ferula","(Fabricius, 1793)",NA,NA,NA,"LC","Great Sooty Satyr"
174414,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Polygonia","Polygonia egea","(Cramer, 1775)",NA,NA,NA,"LC","Southern Comma"
174415,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Chazara","Chazara prieuri","(Pierret, 1837)",NA,NA,NA,"LC","Southern Hermit"
174416,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Tarucus","Tarucus balkanicus","(Freyer, 1844)",NA,NA,NA,"LC","Little Tiger Blue"
174418,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Coenonympha","Coenonympha glycerion","(Borkhausen, 1788)",NA,NA,NA,"LC","Chestnut Heath"
174420,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Cigaritis","Cigaritis acamas","(Klug, 1834)",NA,NA,NA,"NA","Lebanese Silver-line"
174421,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","PAPILIONIDAE","Zerynthia","Zerynthia rumina","(Linnaeus, 1758)",NA,NA,NA,"LC","Spanish Festoon"
174422,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","HESPERIIDAE","Muschampia","Muschampia tessellum","(Hübner, 1803)",NA,NA,NA,"LC","Tessellated Skipper"
174423,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Melitaea","Melitaea deione","(Geyer, 1832)",NA,NA,NA,"LC","Provençal Fritillary"
174425,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Maniola","Maniola halicarnassus","Thomson, 1990",NA,NA,NA,"EN","Halicarnas Brown"
174426,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","HESPERIIDAE","Muschampia","Muschampia proto","(Esper, 1808)",NA,NA,NA,"LC","Large Grizzled Skipper"
174427,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Lampides","Lampides boeticus","(Linnaeus, 1767)",NA,NA,NA,"LC","Pea Blue"
174429,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","PIERIDAE","Gonepteryx","Gonepteryx rhamni","(Linnaeus, 1758)",NA,NA,NA,"LC","Brimstone"
174431,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Polygonia","Polygonia c-album","(Linnaeus, 1758)",NA,NA,NA,"LC","Comma Butterfly"
174432,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Limenitis","Limenitis camilla","(Linnaeus, 1764)",NA,NA,NA,"LC","White Admiral"
174433,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Melitaea","Melitaea arduinna","(Esper, 1783)",NA,NA,NA,"LC","Freyer’s Fritillary"
174434,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Iolana","Iolana iolas","(Ochsenheimer, 1816)",NA,NA,NA,"LC","Iolas Blue"
174435,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","HESPERIIDAE","Thymelicus","Thymelicus hyrax","(Lederer, 1861)",NA,NA,NA,"LC","Levantine Skipper"
174438,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Pseudochazara","Pseudochazara mniszechii","(Herrich-Schäffer, 1851)",NA,NA,NA,"LC","Dark Grayling"
174439,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","PIERIDAE","Colias","Colias hyale","(Linnaeus, 1758)",NA,NA,NA,"NA","Pale Clouded Yellow"
174440,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Polyommatus","Polyommatus icarus","(Rottemburg, 1775)",NA,NA,NA,"LC","Common Blue"
174442,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Argynnis","Argynnis paphia","(Linnaeus, 1758)",NA,NA,NA,"LC","Silver-washed Fritillary"
174444,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Boloria","Boloria dia","(Linnaeus, 1767)",NA,NA,NA,"LC","Weaver’s Fritillary"
174445,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","HESPERIIDAE","Ochlodes","Ochlodes sylvanus","(Esper, 1777)",NA,NA,NA,"LC","Large Skipper"
174447,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","HESPERIIDAE","Gegenes","Gegenes pumilio","(Hoffmannsegg, 1804)",NA,NA,NA,"LC","Pigmy Skipper"
174448,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Lycaena","Lycaena tityrus","(Poda, 1761)",NA,NA,NA,"LC","Sooty Copper"
174449,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Maniola","Maniola telmessia","(Zeller, 1847)",NA,NA,NA,"LC","Aegean Meadow Brown"
174450,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Coenonympha","Coenonympha leander","(Esper, 1784)",NA,NA,NA,"LC","Russian Heath"
174451,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Ypthima","Ypthima asterope","(Klug, 1832)",NA,NA,NA,"LC","African Ringlet"
174452,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Nymphalis","Nymphalis antiopa","(Linnaeus, 1758)",NA,NA,NA,"LC","Mourning Cloak"
174454,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","HESPERIIDAE","Hesperia","Hesperia comma","(Linnaeus, 1758)",NA,NA,NA,"LC","Silver-spotted Skipper"
174455,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Danaus","Danaus chrysippus","(Linnaeus, 1758)",NA,NA,NA,"LC","Plain Tiger"
174456,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Cyaniris","Cyaniris semiargus","(Rottemburg, 1775)",NA,NA,NA,"LC","Mazarine Blue "
174459,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","HESPERIIDAE","Pyrgus","Pyrgus onopordi","(Rambur, 1839)",NA,NA,NA,"LC","Rosy Grizzled Skipper"
174461,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Coenonympha","Coenonympha pamphilus","(Linnaeus, 1758)",NA,NA,NA,"LC","Small Heath"
174462,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Hipparchia","Hipparchia senthes","(Frühstorfer, 1908)",NA,NA,NA,"LC","Balkan Grayling"
174463,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Aglais","Aglais urticae","(Linnaeus, 1758)",NA,NA,NA,"LC","Small Tortoiseshell"
174464,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Zizeeria","Zizeeria knysna","(Trimen, 1862) ",NA,NA,NA,"LC","African Grass Blue"
174465,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Lysandra","Lysandra albicans","(Gerhard, 1851)",NA,NA,NA,"LC","Spanish Chalkhill Blue"
174466,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Hipparchia","Hipparchia mersina","Staudinger, 1871",NA,NA,NA,"LC","Samos Grayling"
174467,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Erebia","Erebia euryale","(Esper, 1805)",NA,NA,NA,"LC","Large Ringlet"
174468,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE","Thecla","Thecla betulae","(Linnaeus, 1758)",NA,NA,NA,"LC","Brown Hairstreak"
174470,"PLANTAE","TRACHEOPHYTA","LILIOPSIDA","ALISMATALES","RUPPIACEAE","Ruppia","Ruppia drepanensis","Tineo ex Guss.",NA,NA,NA,"LC",NA
175268,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","LENTIBULARIACEAE","Pinguicula","Pinguicula mundi","Blanca , Jamilena, Ruíz Rejón &amp; Reg.Zamora",NA,NA,NA,"LC","Atrapamoscas"
175269,"PLANTAE","TRACHEOPHYTA","LILIOPSIDA","POALES","CYPERACEAE","Cyperus","Cyperus cyprius","Post     ",NA,NA,NA,"VU",NA
175277,"PLANTAE","TRACHEOPHYTA","LILIOPSIDA","POALES","POACEAE","Arundo","Arundo plinii","Turra ",NA,NA,NA,"LC",NA
175291,"PLANTAE","TRACHEOPHYTA","LILIOPSIDA","ALISMATALES","POTAMOGETONACEAE","Zannichellia","Zannichellia contorta","(Desf.) Chamisso &amp; Schltdl.  ",NA,NA,NA,"EN",NA
175294,"PLANTAE","TRACHEOPHYTA","LYCOPODIOPSIDA","ISOETALES","ISOETACEAE","Isoetes","Isoetes heldreichii","Wettst.     ",NA,NA,NA,"CR","Pindus Quillwort"
175916,"PLANTAE","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE","Orchis","Orchis sitiaca","(Renz) P.Delforge",NA,NA,NA,"EN","Cretan Orchid"
175919,"PLANTAE","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE","Anacamptis","Anacamptis collina","(Banks &amp; Sol. ex Russell) R.M.Bateman, Pridgeon &amp; M.W.Chase",NA,NA,NA,"LC","Fan-lipped Orchid"
175926,"PLANTAE","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE","Himantoglossum","Himantoglossum robertianum","(Loisel.) P.Delforge",NA,NA,NA,"LC","Barlie"
175930,"PLANTAE","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE","Ophrys","Ophrys bombyliflora","Link",NA,NA,NA,"LC","Bumblebee Orchid"
175936,"PLANTAE","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE","Neotinea","Neotinea lactea","(Poir.) R.M.Bateman, Pridgeon &amp; M.W.Chase",NA,NA,NA,"LC","Milk-White Orchid"
175939,"PLANTAE","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE","Epipactis","Epipactis troodi","H.Lindb.",NA,NA,NA,"EN","Troodos Helleborine"
175948,"PLANTAE","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE","Orchis","Orchis brancifortii","Biv.",NA,NA,NA,"LC","Branciforti's Orchid"
175952,"PLANTAE","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE","Serapias","Serapias nurrica","Corrias",NA,NA,NA,"NT","Sérapias de Nurra"
175954,"PLANTAE","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE","Serapias","Serapias vomeracea","(Burm.f.) Briq.",NA,NA,NA,"LC","Long Lipped Serapias"
175958,"PLANTAE","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE","Anacamptis","Anacamptis boryi","(Rchb.f.) R.M.Bateman, Pridgeon &amp; M.W.Chase",NA,NA,NA,"VU","Bory's Anacamptis"
175959,"PLANTAE","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE","Gennaria","Gennaria diphylla","(Link) Parl.",NA,NA,NA,"LC","Two-Leafed Gennaria"
175960,"PLANTAE","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE","Serapias","Serapias neglecta","De Not.",NA,NA,NA,"LC","Neglected Serapias"
175961,"PLANTAE","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE","Orchis","Orchis patens","Desf.",NA,NA,NA,"VU","Green Spotted Orchid"
175962,"PLANTAE","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE","Serapias","Serapias cordigera","L.",NA,NA,NA,"LC","Heart-Shaped Lip Serapias"
176006,"PLANTAE","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE","Serapias","Serapias bergonii","E.G.Camus",NA,NA,NA,"LC","Bergon's serapias"
176010,"PLANTAE","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE","Ophrys","Ophrys atlantica","Munby",NA,NA,NA,"LC","Atlantic Ophrys"
176022,"PLANTAE","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE","Anacamptis","Anacamptis sancta","(L.) R.M.Bateman, Pridgeon &amp; M.W.Chase",NA,NA,NA,"LC","Holy Orchid"
176029,"PLANTAE","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE","Orchis","Orchis quadripunctata","Cirillo ex Ten.",NA,NA,NA,"LC","Four-spotted Orchid"
